INFO 2025-05-26 19:32:47,184 autoreload Watching for file changes with StatReloader
INFO 2025-05-26 19:52:07,879 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:55:09,569 basehttp "GET /admin/core/cabinet/add/ HTTP/1.1" 200 15249
INFO 2025-05-26 19:55:09,594 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:55:17,729 basehttp "POST /admin/core/cabinet/add/ HTTP/1.1" 302 0
INFO 2025-05-26 19:55:17,745 basehttp "GET /admin/core/cabinet/ HTTP/1.1" 200 17061
INFO 2025-05-26 19:55:17,762 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:56:33,221 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 19:56:36,558 basehttp "GET /admin/core/employee/ HTTP/1.1" 200 13823
INFO 2025-05-26 19:56:36,580 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:56:38,825 basehttp "GET /admin/core/employee/add/ HTTP/1.1" 200 17776
INFO 2025-05-26 19:56:38,842 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:56:43,373 basehttp "GET /admin/ HTTP/1.1" 200 18435
INFO 2025-05-26 19:56:43,393 basehttp "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
INFO 2025-05-26 19:56:51,438 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 14134
INFO 2025-05-26 19:56:51,458 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:56:53,202 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27352
INFO 2025-05-26 19:56:53,224 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:57:49,708 basehttp "GET /admin/core/cabinet/12/change/?_to_field=id HTTP/1.1" 200 15722
INFO 2025-05-26 19:57:49,729 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 19:57:54,183 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27352
INFO 2025-05-26 19:58:33,857 basehttp "POST /admin/core/doctor/add/ HTTP/1.1" 200 28167
INFO 2025-05-26 19:58:33,869 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
